Transaction_ID,Customer_ID,Customer_Name,Email,Phone,Country,Merchant,Category,Order_Value,Installments,Payment_Status,Days_Late,Credit_Score,Monthly_Income,Age,Order_Date
4090,292914,Lawrence Watkins,nancy94@example.org,001-844-755-2742x612,Kuwait,Extra,Travel,3171.83,6,Paid,15,568.0,28244.0,20,2026-04-02
4091,865073,Katelyn Huang,jeffreymcclain@example.com,(502)390-8768x434,UAE,Extra,Home,1098.01,2,Paid,35,828.0,29182.0,44,2025-10-07
4092,619899,Lori Hughes,stevenbridges@example.net,941.693.8196,Saudi Arabia,Carrefour,Electronics,1542.88,6,Paid,28,576.0,21501.0,55,2025-01-20
4093,626345,April Ali,mclark@example.com,507-992-4429x4243,Qatar,Namshi,Electronics,2514.19,2,Default,32,609.0,16041.0,44,2026-04-23
4094,659209,Joseph Gallagher,yesenia10@example.org,001-743-318-7305x511,UAE,Namshi,Electronics,1187.62,4,Paid,6,642.0,21006.0,24,2024-12-14
4095,482556,Mark Leon,kmendez@example.com,(859)881-3166,UAE,Amazon UAE,Beauty,1299.29,4,Late,24,628.0,15114.0,46,2024-09-11
4096,342886,Karla Morris,xpark@example.org,3356734008,UAE,Jarir,Home,1134.23,2,Paid,25,,17825.0,43,2026-04-24
4097,280580,Austin Charles,nmartinez@example.org,343-905-1443x4263,Saudi Arabia,Virgin Megastore,Home,4643.01,4,Paid,23,569.0,21198.0,21,2025-12-10
4098,761515,Tyler Smith,campbellbrian@example.net,(499)485-4033,Qatar,Amazon UAE,Beauty,4523.53,3,Paid,21,803.0,6081.0,45,2025-02-13
4099,138611,Chelsey Thompson,roger79@example.net,696-238-4673x32610,Kuwait,Jarir,Beauty,4692.22,2,Paid,16,779.0,5869.0,44,2026-03-06
4100,449142,Jessica Wood,carteremily@example.com,(288)235-6493x3048,UAE,Extra,Home,3842.0,4,Paid,16,695.0,14305.0,60,2024-12-11
4101,624524,Casey Sanchez,floressamuel@example.org,(371)829-6554x1195,Saudi Arabia,Virgin Megastore,Beauty,3705.78,4,Paid,23,681.0,5828.0,60,2026-06-27
4102,805866,Amanda Collins,cburton@example.com,(391)735-2750,UAE,Namshi,Beauty,2810.64,4,Paid,31,769.0,7424.0,19,2025-08-30
4103,732228,Christopher Ewing DDS,xcarrillo@example.com,(932)418-0018,Saudi Arabia,Sharaf DG,Fashion,2249.01,6,Late,10,709.0,8689.0,48,2026-07-19
4104,802669,Jacob Morales,alexis78@example.com,001-687-274-7671x79678,Qatar,Noon,Beauty,1442.52,2,Paid,16,688.0,3111.0,28,2025-11-03
4105,556477,Zachary Ford,enelson@example.com,683-553-5183x89939,UAE,Namshi,Home,996.84,3,Paid,21,747.0,5828.0,53,2025-03-17
4106,307048,Beth Munoz,curtisdickerson@example.org,+1-589-383-7133x43903,Saudi Arabia,IKEA,Fashion,4164.05,3,Paid,7,734.0,14294.0,22,2025-09-26
4107,983389,Teresa Garcia,bcarey@example.net,+1-796-228-2141,UAE,Virgin Megastore,Home,1402.19,3,Late,40,735.0,28320.0,27,2025-04-25
4108,604619,Christian Nguyen,rebecca53@example.com,+1-757-837-9663,Kuwait,Noon,Home,2039.72,2,Paid,17,819.0,8633.0,18,2024-11-26
4109,559907,Michelle Johnson,michael78@example.com,001-543-590-1303x74401,Saudi Arabia,Centrepoint,Electronics,798.92,3,Paid,2,644.0,24514.0,57,2024-10-12
4110,322184,Andrea Olson,conwayjoseph@example.net,859.720.7134x33076,Qatar,Sharaf DG,Electronics,3679.85,3,Paid,30,631.0,17788.0,33,2025-06-12
4111,355687,Kristy Savage,richardsonpenny@example.org,786-723-9761,Saudi Arabia,IKEA,Fashion,2271.69,6,Paid,27,721.0,19600.0,50,2024-08-18
4112,229626,Kayla Berg,tarabowen@example.org,257-865-9185x711,Kuwait,IKEA,Travel,4849.18,6,Paid,37,627.0,21847.0,36,2025-11-27
4113,381528,Kevin Hawkins,uayers@example.com,322-737-3762,Saudi Arabia,Amazon UAE,Fashion,2114.55,4,Paid,31,630.0,26844.0,43,2024-08-19
4114,528730,Brent Liu,sarahtaylor@example.com,001-373-326-4946x12879,Kuwait,Virgin Megastore,Electronics,4553.63,4,Paid,41,766.0,17389.0,59,2024-12-15
4115,625751,Deborah Clay,hartgeorge@example.net,+1-853-491-7545x656,Saudi Arabia,Jarir,Electronics,997.38,6,Paid,45,655.0,6516.0,48,2025-01-14
4116,572052,Kristine Buchanan,patty17@example.com,805-888-3799x77152,UAE,Carrefour,Fashion,1546.91,3,Paid,34,663.0,9206.0,30,2025-08-19
4117,206754,Michael Anderson,timothycarpenter@example.org,001-433-250-4588x497,Kuwait,Amazon UAE,Travel,127.83,6,Paid,34,555.0,8161.0,33,2026-06-27
4118,543940,Dana Blanchard,nicholastate@example.org,543.243.6503,Saudi Arabia,Sharaf DG,Electronics,4350.14,3,Paid,44,737.0,9355.0,22,2024-08-04
4119,215708,Patrick Lawson,olsonmarie@example.org,207-364-9997,Kuwait,Extra,Fashion,2838.67,2,Paid,15,683.0,29513.0,23,2024-12-08
4120,432944,Lisa Munoz,jonathan01@example.net,(786)227-8124,UAE,Noon,Beauty,3885.76,2,Paid,11,670.0,26452.0,42,2025-10-09
4121,470374,Laura Ortiz,afletcher@example.org,+1-839-525-7150x4922,UAE,Extra,Beauty,237.47,3,Paid,41,639.0,29533.0,27,2025-11-07
4122,426043,Arthur Golden,matthewsjeffrey@example.net,+1-856-504-9263,Qatar,Sharaf DG,Travel,702.55,4,Paid,35,624.0,16967.0,59,2026-07-29
4123,204122,Tony Hamilton,qsmith@example.com,(482)447-7159x071,Saudi Arabia,Carrefour,Electronics,-100.0,3,Paid,33,698.0,4086.0,22,2025-08-24
4124,438772,Sarah Martin,raymondwilliams@example.com,(564)893-5783x89084,Qatar,Virgin Megastore,Travel,2507.28,2,Paid,45,818.0,5106.0,20,2025-11-08
4125,691744,Dawn Watson,william00@example.com,001-702-521-5435,Qatar,Carrefour,Fashion,4342.93,6,Paid,26,741.0,4625.0,52,2025-07-25
4126,324839,Harold Berg,carterclifford@example.org,+1-890-449-6960x6004,Qatar,Sharaf DG,Electronics,3825.86,3,Paid,2,776.0,10406.0,48,2025-04-11
4127,305483,Daniel Butler,thomasadams@example.org,(395)570-1981x458,UAE,Sharaf DG,Beauty,459.65,4,Paid,37,559.0,9390.0,57,2024-08-20
4128,110498,Alejandro Hall,chadcharles@example.com,236.527.4218x060,Saudi Arabia,Noon,Electronics,1739.38,6,Paid,2,796.0,3238.0,58,2026-02-11
4129,285882,Mary Ellis,woodwardsamantha@example.org,001-443-803-5475,Kuwait,Centrepoint,Home,2592.65,4,Late,28,817.0,26470.0,52,2024-10-06
4130,984071,Justin Walker,joshua66@example.net,+1-414-769-7445x008,Saudi Arabia,Amazon UAE,Fashion,882.78,3,Paid,21,639.0,8002.0,56,2026-01-06
4131,922786,Diane Johnson,jenniferduran@example.com,+1-936-642-1239x865,Saudi Arabia,Jarir,Fashion,2895.74,3,Default,20,681.0,4218.0,25,2024-12-01
4132,411128,Carlos Tapia,thomasdean@example.org,(639)542-9662,Saudi Arabia,Sharaf DG,Home,2472.05,4,Paid,41,593.0,19576.0,52,2024-12-12
4133,521337,Kyle Norman,jeremymiller@example.net,001-476-803-3442x431,Kuwait,Carrefour,Travel,1377.91,2,Paid,40,843.0,8691.0,35,2025-01-10
4134,890124,Christine Smith,timothy33@example.net,001-748-691-9352x2134,Qatar,Namshi,Beauty,2084.9,3,Paid,22,734.0,23923.0,59,2025-02-07
4135,483259,Kari Moore,thomaslandry@example.com,935.880.6873x74176,UAE,Extra,Home,2743.57,6,Paid,0,805.0,27499.0,47,2025-02-07
4136,132871,Johnny Collins,antonio67@example.org,+1-309-728-4529x563,UAE,Namshi,Electronics,2246.81,3,Paid,4,666.0,28096.0,41,2026-07-22
4137,716101,Alexander Hayes,cclark@example.com,(982)417-5307,UAE,Extra,Fashion,1086.92,2,Late,23,765.0,22027.0,44,2026-02-07
4138,377497,Patricia Brown,sharon47@example.net,483-606-3812x61060,UAE,Amazon UAE,Electronics,462.81,6,Paid,39,652.0,9841.0,38,2026-07-26
4139,294607,Rachel Smith,brian95@example.com,(606)463-9092x2263,UAE,IKEA,Fashion,4931.78,6,Paid,36,656.0,5531.0,42,2026-05-26
4140,879344,Gregory Dougherty,pollardsandra@example.net,821.873.0090,Kuwait,Jarir,Beauty,2023.11,3,Paid,24,598.0,12595.0,21,2025-04-04
4141,676438,Megan Cuevas,cmartin@example.net,249-800-6681x72847,Saudi Arabia,Namshi,Electronics,88.62,6,Paid,28,611.0,22728.0,55,2025-05-24
4142,409438,Monica Lee,charlesriddle@example.net,870-224-6481,Kuwait,Centrepoint,Home,278.7,2,Paid,40,843.0,14861.0,19,2025-08-09
4143,680994,Michael Grant,danielgomez@example.com,3878097522,UAE,Virgin Megastore,Electronics,78.11,4,Paid,28,669.0,23895.0,40,2024-11-13
4144,264938,Shane Wright,hannahflores@example.com,839.517.8645x42505,Qatar,Namshi,Home,3010.6,2,Paid,27,672.0,14845.0,29,2024-11-01
4145,376544,Joshua Gilmore,ngomez@example.org,001-520-632-2153x921,UAE,Namshi,Electronics,792.86,3,Late,33,742.0,18693.0,24,2025-10-19
4146,156961,Brian Ashley,patrickandrew@example.net,001-931-487-2858,Qatar,IKEA,Home,3725.33,2,Paid,37,635.0,9333.0,41,2025-09-23
4147,567404,Elizabeth Smith,josephhicks@example.org,001-928-440-6252,Qatar,Centrepoint,Home,451.71,4,Paid,23,791.0,5800.0,49,2024-08-02
4148,453507,Erica Harper DDS,esalazar@example.org,+1-610-625-0360,Saudi Arabia,Jarir,Fashion,3581.1,6,Paid,43,728.0,8348.0,43,2026-05-22
4149,227949,Erika Obrien,jamesashley@example.org,(285)966-5979,Kuwait,Sharaf DG,Beauty,4722.2,2,Paid,35,677.0,6232.0,48,2025-08-12
4150,211033,Erica Jones,donaldmeyers@example.org,879.577.9727x131,Kuwait,Amazon UAE,Electronics,380.12,3,Paid,7,630.0,12593.0,50,2025-05-10
4151,426897,Walter White,jonescarla@example.com,451-925-1165x418,Kuwait,Extra,Beauty,2226.02,2,Late,13,777.0,5436.0,48,2026-07-27
4152,982434,Jonathan Kaufman,molly34@example.com,(993)662-1747,Kuwait,Amazon UAE,Travel,4462.21,2,Paid,25,714.0,13166.0,38,2026-03-18
4153,786454,David Ross,pnewman@example.org,001-218-380-6507,UAE,Sharaf DG,Home,2404.15,2,Paid,0,612.0,24283.0,23,2024-12-03
4154,616864,Nichole Lucero,qlee@example.org,913.745.6069x4950,Qatar,Amazon UAE,Beauty,193.19,2,Paid,2,608.0,6392.0,26,2025-12-07
4155,573888,Mr. Dustin Warner,mendezbrian@example.com,+1-372-950-1667x08632,Saudi Arabia,Sharaf DG,Fashion,4292.57,2,Paid,1,675.0,13416.0,48,2025-10-06
4156,715651,Megan Roberts,michaelwatts@example.org,001-542-260-7531x238,Qatar,Carrefour,Beauty,1334.66,2,Paid,4,712.0,12527.0,26,2025-08-19
4157,919091,Adam Stephens,jbennett@example.net,+1-675-677-4200x93437,Qatar,Noon,Beauty,2787.13,3,Late,4,612.0,16800.0,35,2024-10-14
4158,315771,Adam Mccarthy,monica71@example.com,+1-635-531-0246,Kuwait,Jarir,Home,4803.95,2,Late,16,792.0,13390.0,36,2026-05-18
4159,790883,Daryl Mcdaniel,david19@example.org,(212)519-8370x93399,Qatar,IKEA,Fashion,1410.02,3,Paid,3,767.0,12628.0,26,2026-05-07
4160,878403,James Jones,richardmacdonald@example.com,+1-322-786-3939x42700,UAE,Amazon UAE,Beauty,4606.8,4,Paid,14,815.0,29433.0,56,2024-08-05
4161,948244,Mary Stanton,logandavis@example.org,6889014130,Kuwait,Amazon UAE,Home,3086.24,3,Paid,44,766.0,15809.0,38,2024-11-09
4162,253996,Dalton Gutierrez,hobbsjeremy@example.com,+1-937-326-0946x4310,UAE,Centrepoint,Home,2152.21,4,Paid,14,600.0,17193.0,35,2025-05-04
4163,708685,Laura Benson,norrislindsey@example.org,001-541-246-5296,Kuwait,Noon,Beauty,216.98,4,Paid,18,602.0,6149.0,31,2024-11-18
4164,598917,Lauren Brooks,meyerheather@example.com,+1-531-827-3338x0382,UAE,Namshi,Home,3221.8,3,Paid,43,556.0,19264.0,52,2025-02-03
4165,727700,Nancy Copeland,patricia14@example.org,833-806-2060x891,UAE,Centrepoint,Travel,2169.77,4,Paid,24,577.0,6652.0,53,2025-01-10
4166,939624,Troy Gilmore,richardfoster@example.org,497.358.1357,Saudi Arabia,Noon,Home,577.06,4,Paid,17,,19005.0,37,2025-04-11
4167,978511,Christopher Phillips,harveymarc@example.com,001-777-671-9502x625,Qatar,Namshi,Fashion,1373.95,3,Paid,41,790.0,11146.0,45,2024-09-15
4168,895928,Justin Lowe,mccoyashley@example.org,+1-779-666-9858x305,Qatar,Noon,Electronics,3341.03,4,Paid,23,673.0,5506.0,60,2026-03-22
4169,947931,Emily Marshall,russellbrittany@example.com,281.916.8677x20691,Qatar,Carrefour,Electronics,1307.86,2,Paid,13,792.0,3607.0,23,2025-07-23
4170,883951,Dana Houston,brandonjones@example.com,762-861-6639,UAE,Sharaf DG,Home,3125.82,6,Paid,1,733.0,8542.0,54,2025-09-01
4171,122278,Steve Wilson,bruceelizabeth@example.com,8774774330,Kuwait,Carrefour,Electronics,3014.87,6,Late,9,807.0,5209.0,51,2026-05-05
4172,379866,Jeffrey Sloan,pagelinda@example.net,606.488.4720x481,Qatar,Jarir,Beauty,2021.19,2,Paid,13,638.0,12437.0,22,2025-05-18
4173,546715,Hailey Phillips,jennifer94@example.com,906.897.0639x23219,UAE,Amazon UAE,Travel,1764.33,4,Paid,44,745.0,8816.0,49,2026-04-27
4174,637709,Jake House,henryrussell@example.org,283.851.8121,UAE,Sharaf DG,Travel,4984.62,2,Paid,12,595.0,27973.0,25,2025-01-17
4175,257383,William Anderson,samuellutz@example.net,437.570.5619,UAE,Centrepoint,Travel,1694.57,3,Late,9,632.0,9870.0,33,2025-01-13
4176,185260,Cynthia Cole,kevinmaxwell@example.org,266-969-5000x4361,Saudi Arabia,Carrefour,Beauty,2455.93,3,Paid,44,659.0,20009.0,40,2024-10-08
4177,893424,Robert Welch,matthewramirez@example.org,(596)758-8378,Qatar,Amazon UAE,Beauty,915.57,6,Paid,16,597.0,9208.0,35,2026-06-22
4178,929588,Jessica Wood,cynthia60@example.net,639.707.1555x23571,Saudi Arabia,Centrepoint,Beauty,983.71,3,Paid,31,669.0,25922.0,49,2026-07-31
4179,366737,Jeffrey Lee,youngjennifer@example.net,001-294-620-7297x7896,Saudi Arabia,Amazon UAE,Home,3626.03,2,Paid,11,567.0,17394.0,56,2026-01-23
4180,350043,Diana Brown,smithsabrina@example.com,001-481-807-2457x09109,Qatar,Extra,Electronics,1879.6,6,Paid,45,697.0,7701.0,39,2024-11-27
4181,152863,Karen Schroeder,kyle09@example.org,615.496.5503,Kuwait,Virgin Megastore,Fashion,3332.29,4,Paid,41,551.0,28103.0,54,2025-02-11
4182,481824,Sharon Day,hparsons@example.org,282-736-3798,Kuwait,Sharaf DG,Beauty,2497.13,3,Paid,42,643.0,19009.0,31,2026-04-07
4183,582693,John Massey,andrewlarson@example.net,547.222.8368,Kuwait,Centrepoint,Fashion,1151.51,2,Paid,43,586.0,7183.0,55,2026-02-03
4184,255805,Dylan Meyer,clarson@example.net,+1-295-444-0412x627,UAE,Namshi,Home,563.16,2,Paid,13,575.0,6503.0,19,2026-07-11
4185,598518,Eric Nichols,michael59@example.com,760-760-9924x2478,Kuwait,Namshi,Home,4730.42,2,Paid,16,757.0,21899.0,35,2025-08-06
4186,650786,John Meyers,emilysmith@example.net,+1-432-973-9500x486,Kuwait,Amazon UAE,Fashion,1095.09,3,Paid,10,567.0,21275.0,48,2025-12-03
4187,923501,Brad Miller,barnesalicia@example.org,001-676-556-0161x94053,Saudi Arabia,Sharaf DG,Home,4438.1,6,Paid,36,705.0,9789.0,55,2024-10-28
4188,971331,James Thompson,hgarcia@example.net,(840)738-9120x6405,UAE,Namshi,Beauty,109.09,4,Paid,28,815.0,9720.0,48,2025-06-07
4189,747988,Kayla Martinez,sarah85@example.org,362-244-2828,Saudi Arabia,Amazon UAE,Fashion,4751.82,2,Paid,35,645.0,7605.0,42,2026-01-06
4190,781052,Dustin Powers,klinewilliam@example.com,001-652-890-9816x2924,UAE,Sharaf DG,Electronics,3105.49,3,Paid,23,604.0,23466.0,32,2024-12-15
4191,178132,Jodi Ross,katherinejohnson@example.org,860-600-8484x0744,Qatar,Sharaf DG,Home,1386.29,3,Paid,12,777.0,23904.0,35,2025-11-02
4192,781598,Joseph George,ryan81@example.org,+1-294-284-9795x927,Qatar,Namshi,Travel,660.34,3,Paid,28,581.0,24992.0,34,2024-08-21
4193,702787,Brent Costa,whale@example.net,+1-852-574-3385x079,Kuwait,IKEA,Fashion,1565.69,4,Paid,1,775.0,18999.0,18,2026-04-13
4194,116268,Larry Meyer,amberhudson@example.net,+1-407-771-8717x956,Kuwait,Namshi,Home,1643.45,3,Late,16,832.0,26709.0,24,2025-06-23
4195,799542,Jonathon Drake,benjamin04@example.net,(334)225-3825,UAE,Sharaf DG,Electronics,3355.36,3,Paid,14,,13551.0,21,2026-07-21
4196,945122,Daniel Duke,mclark@example.net,8326193279,Saudi Arabia,Sharaf DG,Home,2486.17,3,Default,32,798.0,27127.0,40,2025-09-30
4197,329828,Laura Barron,dominiquealvarado@example.net,001-631-446-3017,Qatar,Amazon UAE,Home,2159.53,4,Paid,15,660.0,27363.0,20,2025-07-22
4198,567925,Craig Holt,williamsspencer@example.com,(247)255-1030x06243,UAE,IKEA,Beauty,2109.66,6,Paid,42,755.0,9984.0,32,2024-12-20
4199,195012,Tonya Ortiz,qryan@example.net,788-484-4951x07421,UAE,Virgin Megastore,Electronics,3607.24,2,Default,37,720.0,14041.0,32,2025-10-05
4200,126803,Lauren Galvan,kayla44@example.org,244-422-0590x15506,Saudi Arabia,Centrepoint,Fashion,3645.67,3,Paid,3,667.0,18979.0,49,2024-10-31
4201,753020,Kimberly Clark,donnageorge@example.com,792-630-9493x969,UAE,Centrepoint,Electronics,3881.09,3,Paid,40,658.0,3900.0,44,2025-03-26
4202,202259,Lisa Fernandez,aflowers@example.org,(806)360-5023x90618,Saudi Arabia,Noon,Electronics,1469.64,4,Paid,2,794.0,7714.0,24,2024-08-24
4203,510154,Ronald Smith,uflores@example.net,343.971.3038x331,Saudi Arabia,Extra,Beauty,4870.18,4,Paid,27,836.0,11847.0,48,2026-05-13
4204,355678,Richard Wright,smithkevin@example.com,566.477.5065,Saudi Arabia,Carrefour,Home,350.07,6,Late,8,844.0,24645.0,56,2025-04-09
4205,125247,Kenneth Cook,kara84@example.net,322.209.5170x95840,Kuwait,Namshi,Beauty,4044.99,6,Paid,7,616.0,3793.0,46,2025-04-17
4206,266625,Sarah Bauer,christopher48@example.org,515-973-2414,UAE,Virgin Megastore,Home,2409.6,2,Late,20,714.0,3366.0,52,2025-02-27
4207,203511,Nicholas Matthews,stevenwelch@example.org,(717)977-4228,Qatar,Sharaf DG,Home,1424.51,6,Paid,45,778.0,27383.0,52,2026-04-18
4208,917669,Joshua Williams Jr.,martinezelizabeth@example.net,+1-822-687-5562x976,UAE,Centrepoint,Home,1507.4,3,Paid,20,683.0,4819.0,58,2025-05-03
4209,479126,Charles Acevedo,mwilliams@example.org,+1-561-389-0261,UAE,Carrefour,Home,2128.14,4,Paid,11,574.0,6835.0,43,2024-08-09
4210,777368,Caroline Hoffman,kevinmccall@example.net,606.894.3572,Qatar,Carrefour,Travel,3694.79,3,Paid,1,586.0,10342.0,34,2024-09-25
4211,758160,James Robinson,emilymoran@example.org,001-852-903-7514x36322,UAE,Extra,Electronics,1778.12,2,Paid,30,559.0,21707.0,22,2026-03-12
4212,983848,Joshua Page,nfreeman@example.net,+1-636-661-4909x995,Kuwait,Extra,Beauty,1828.79,4,Paid,3,556.0,4317.0,36,2025-11-24
4213,139227,Connie Mercer,derrick19@example.com,001-321-352-9703,UAE,Extra,Beauty,1311.61,4,Paid,29,747.0,20315.0,31,2026-02-01
4214,410054,Brian Costa,sararomero@example.com,395-983-8124,Qatar,Carrefour,Fashion,1838.34,2,Paid,35,847.0,22825.0,27,2025-07-12
4215,395720,Marc Ward,rmoses@example.net,936.703.1874x138,Qatar,IKEA,Fashion,1615.47,6,Paid,12,821.0,4295.0,48,2025-02-13
4216,731702,Kaitlyn Walker,briannahernandez@example.com,(617)465-4174x62027,Kuwait,Amazon UAE,Electronics,4939.32,2,Paid,6,746.0,14563.0,29,2024-08-19
4217,814357,Samantha Leblanc,desiree24@example.net,652.796.7447,Kuwait,Noon,Travel,3391.43,4,Paid,38,561.0,,33,2025-07-11
4218,214136,Brian Jackson,rsmith@example.net,(686)520-2904,Kuwait,Noon,Beauty,4346.69,2,Paid,16,586.0,23707.0,45,2024-12-13
4219,816977,Shawna Ball,riveravalerie@example.org,001-915-289-6335x74322,Kuwait,Centrepoint,Beauty,4290.94,6,Late,6,570.0,25635.0,32,2025-10-17
4220,914631,Cindy Jones,brendajohnson@example.org,9828586194,Saudi Arabia,Namshi,Electronics,2940.5,6,Paid,10,,13069.0,42,2026-01-11
4221,204480,Madeline Jensen,rollinstyrone@example.com,001-509-262-1142x97581,Qatar,Sharaf DG,Home,4607.12,4,Paid,26,694.0,14975.0,59,2025-11-01
4222,629610,Kristi Page,normanjohnson@example.org,854.634.0159x4407,Saudi Arabia,Extra,Home,465.79,3,Paid,4,595.0,29182.0,33,2025-08-04
4223,565497,Stephen Hernandez,christian81@example.net,+1-843-799-0052x74558,Saudi Arabia,Extra,Home,3848.75,3,Paid,29,716.0,21831.0,23,2025-09-03
4224,852442,Joseph Velez,gatespeter@example.net,+1-704-570-3980x84865,Kuwait,Extra,Travel,4551.97,4,Paid,0,844.0,24644.0,37,2024-11-07
4225,503165,Tanya Smith,aburton@example.com,965.425.8814x0908,Kuwait,Sharaf DG,Home,4490.35,3,Late,37,629.0,24114.0,36,2024-10-21
4226,687569,Theodore Bates,brian12@example.com,436.505.8222x621,Qatar,Sharaf DG,Electronics,3237.9,6,Paid,30,753.0,24826.0,58,2026-04-01
4227,806292,Andrew Klein,timothy41@example.com,729-962-0329,Qatar,IKEA,Home,4275.82,6,Late,28,821.0,4483.0,38,2025-06-07
4228,360289,Robert Thompson,joepowell@example.com,465-974-2947x36547,Kuwait,Jarir,Home,602.0,2,Late,29,612.0,16875.0,26,2024-08-05
4229,987808,George Hanson,joanne30@example.org,+1-927-613-4733x738,Qatar,Extra,Beauty,2204.32,6,Paid,44,754.0,27692.0,21,2025-05-29
4230,825690,Jessica Nelson,matthew76@example.com,833-233-7138,UAE,Virgin Megastore,Electronics,3026.87,4,Paid,16,614.0,14223.0,54,2025-01-28
4231,789775,Patrick Rivas,karenchase@example.org,339-243-4727,Saudi Arabia,Amazon UAE,Beauty,2204.38,6,Late,0,821.0,29003.0,40,2024-09-22
4232,540884,Heather Grant,briggsbrenda@example.org,670-854-9632x526,Qatar,Carrefour,Travel,628.04,4,Late,27,658.0,29099.0,55,2025-04-19
4233,783795,Paul Bishop,michael15@example.net,(943)986-6572x790,Qatar,Centrepoint,Electronics,3324.79,4,Paid,30,796.0,6636.0,35,2025-08-29
4234,135703,Brittany Larson,ryandaniels@example.net,001-350-773-0190x636,Kuwait,Centrepoint,Beauty,4725.97,2,Paid,23,559.0,25846.0,23,2024-09-13
4235,477461,Michael Harris,john99@example.com,2658850598,Kuwait,Extra,Home,3107.63,2,Paid,39,825.0,13508.0,47,2026-03-13
4236,951697,Joy Johnson,mlewis@example.org,+1-840-527-9487,Kuwait,Jarir,Home,1977.74,3,Paid,17,831.0,11817.0,40,2026-03-05
4237,452984,Melanie Sims,liumichelle@example.com,3677563708,Kuwait,Centrepoint,Beauty,4714.05,6,Paid,21,689.0,9020.0,18,2025-08-11
4238,843002,Danny Newman,williamcummings@example.net,001-431-282-2340x886,Kuwait,Noon,Travel,4497.56,3,Paid,43,780.0,8260.0,48,2025-09-08
4239,869372,Troy Robinson,markolson@example.net,+1-519-304-7273,Qatar,Jarir,Travel,3143.89,3,Paid,36,717.0,25028.0,50,2025-06-10
4240,683333,Nancy Sullivan,mosssteven@example.com,001-539-562-7955x70756,Qatar,Noon,Travel,2926.29,4,Late,10,768.0,29768.0,43,2025-12-15
4241,123960,William Rodriguez,perezrobert@example.net,+1-642-214-4181x68432,Saudi Arabia,IKEA,Beauty,4064.23,2,Paid,11,787.0,17259.0,37,2025-10-08
4242,377036,Nicholas Dean,gmaynard@example.com,231-890-8953,Saudi Arabia,Virgin Megastore,Home,1022.9,4,Paid,30,753.0,29278.0,24,2025-02-10
4243,553354,Anthony Price,tking@example.org,462.494.4549,Kuwait,Namshi,Beauty,2503.87,6,Paid,16,621.0,12115.0,49,2026-01-15
4244,211328,Robert Whitaker,josephrivera@example.net,430.737.3461x468,Qatar,Extra,Travel,4975.13,2,Paid,43,769.0,22069.0,39,2024-09-02
4245,122761,Lisa White,moorejason@example.com,001-512-222-1286x86258,Qatar,Jarir,Home,3056.55,4,Paid,24,587.0,14425.0,45,2026-03-03
4246,742828,Jeanette Malone,cynthia45@example.org,444-307-7858,Qatar,Sharaf DG,Electronics,2427.77,3,Paid,30,573.0,3692.0,51,2025-05-28
4247,166387,Jonathan Gibson,porterkenneth@example.org,995.848.7421,Saudi Arabia,Namshi,Home,4132.9,2,Paid,30,703.0,10592.0,29,2025-05-28
4248,971578,David Sanchez,bryan89@example.org,001-973-454-0248x3986,Qatar,Virgin Megastore,Fashion,3801.57,4,Paid,6,832.0,3123.0,23,2026-04-03
4249,830547,Cole Dominguez,wfox@example.net,654.805.4665x504,Qatar,Virgin Megastore,Home,4542.75,2,Paid,44,639.0,21755.0,37,2025-06-28
4250,540957,Thomas Johnson,walter60@example.com,585.592.8653,Kuwait,Noon,Fashion,387.45,2,Paid,35,786.0,22646.0,24,2026-05-09
